,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id
7184,7184,en,False,16,7,68,3,2021-12-03T16:02:56.000Z,"Friday Drop to my Abstract Opus 10 collection on @opensea 🚨

How often do you turn your eyes to the stars? Which answers are you looking for, stargazing?

Dune
1/1
0.18 $ETH
#nft #collage
https://t.co/bBAZgON6ZK https://t.co/Hgvu4nujUm",1466800125125304321,1430605489277218824
8380,8380,en,False,0,0,0,0,2021-12-03T02:48:21.000Z,We Were Being WATCHED! - Proof Of The After Life (Ep. 1) https://t.co/ib4LuBvvkB via @YouTube #10YearsofAustinAndAlly #DuneMovie #AskTomAndZendaya #ABoyCalledChristmas #Dhindora #BobBiswas #Bachelor #Haunted #ParanormalActivity #Paranormal #OTDL,1466600160943689730,830646006316417028
7218,7218,en,False,0,0,0,0,2021-12-03T15:48:04.000Z,"Sim ja vi de novo

My ★★★★★ review of Dune on Letterboxd https://t.co/jAUyI5QqWE",1466796385051852807,1086117382551228417
4701,4701,en,False,0,0,0,0,2021-12-04T18:40:25.000Z,Feels like I've been reading the last 100 pages of Dune for weeks now.,1467202144948391946,44472744
8362,8362,en,False,0,0,1,0,2021-12-03T02:53:45.000Z,Dune and Foundation and The Expanse. A Hit and a Miss and a Hit by @Bob_Mayer https://t.co/KcP5Q3Natw,1466601522234486786,755830003993079808
7450,7450,en,False,0,0,0,0,2021-12-03T13:29:15.000Z,anyways let’s talk about the fact i see dune tomorrow!!! i am so excited to just watch timmy for like 2 hours,1466761450123251713,1174585084902424577
4991,4991,en,False,0,1,0,0,2021-12-04T15:33:11.000Z,time for #Dune #TimothéeChalamet https://t.co/o93HYNRAIO,1467155026229432321,749435317262823424
3636,3636,en,False,6,0,34,0,2021-12-05T04:33:42.000Z,Dune (2021) https://t.co/gqhV6RVhbv,1467351450137378824,1074799414634528768
1487,1487,en,False,0,0,1,0,2021-12-06T05:03:12.000Z,I fkn loved Dune,1467721260519997441,560039056
8682,8682,en,False,0,0,8,0,2021-12-03T00:30:43.000Z,"Dune's World 😍

Follow 👉 @Dune_no1 😍

#Dune https://t.co/WgXfu6yWta",1466565524263870468,1431627673814642690
5393,5393,en,False,0,0,9,0,2021-12-04T10:27:50.000Z,dune finally out in australia. LFG https://t.co/E41f8EnJHR,1467078184000634885,945519234972491776
8613,8613,en,False,81,3,378,5,2021-12-03T01:03:57.000Z,"LITERALLY THE DUNE AWARDS 🙌
#DuneMovie #Dune https://t.co/sakd6yBZge",1466573890314850305,1013875638841663489
6169,6169,en,False,0,0,0,0,2021-12-04T01:54:25.000Z,Ok Dune was actually a lot better than I thought it would be. Kind of excited for the sequel,1466948978478567426,989921545412861952
5923,5923,en,False,0,0,0,0,2021-12-04T04:08:38.000Z,"""Dune"" and ""I Care A Lot"" are the last two I really liked https://t.co/kidQiJSliv",1466982754684321793,24577479
7777,7777,en,False,0,0,0,0,2021-12-03T09:55:03.000Z,The latest DIY Film School Daily Rundown! https://t.co/8EMOJ7ddzW #spencer #dune,1466707542936109073,898231168059006977
5354,5354,en,False,0,0,1,0,2021-12-04T10:55:07.000Z,Just back from seeing Dune at the pictures. And the thing that really struck me was bagpipes 🤷🏻 #Dune,1467085049312866304,135087147
225,225,en,False,1,0,26,0,2021-12-06T22:00:14.000Z,Did someone say dune??? https://t.co/pbOlRGan3l,1467977205955411983,199002176
2710,2710,en,False,5,1,83,1,2021-12-05T16:28:09.000Z,"IMAX screens were responsible for an estimated $1.0M of this weekend's $1.81M domestic gross for Dune.

#DuneMovie  #IMAX  #BoxOffice",1467531249166155778,839546013572464640
8531,8531,en,False,18,3,116,0,2021-12-03T01:36:47.000Z,#dune won 7 sunset circle awards including Best Film and Best Director https://t.co/lfUlOUbioE,1466582152821104646,234194283
2344,2344,en,False,0,0,2,0,2021-12-05T20:20:09.000Z,Still mad that the dune movie didn’t include 2 of my favorite scenes,1467589630446944259,2996111979
7399,7399,en,False,0,0,8,0,2021-12-03T13:59:17.000Z,"Today is payday. I bought myself Dune Book 4 on Kindle. 5 years from now, I’d like to be a software developer on one of the Kindle teams. Yes. This. #futureauthoring
#goals
#SoftwareEngineer",1466769007927861257,80002780
1198,1198,en,False,0,0,0,0,2021-12-06T10:09:09.000Z,"Original DUNE on Netflix, yes please.",1467798258500214789,1386720468577792000
3671,3671,en,False,0,0,1,0,2021-12-05T04:14:00.000Z,"Finally got to see #DuneMovie in IMAX and it was such a breathtaking experience! I've seen it 4 times now, and seeing it in IMAX blew my mind!",1467346490943315969,3349955679
1652,1652,en,False,0,2,3,0,2021-12-06T03:13:05.000Z,I’m going to say it. There are already at least 300 anime that have the same history as Dune. Don’t really see what the big fuss is about.,1467693548384436225,18408506
1268,1268,en,False,0,0,0,0,2021-12-06T08:47:41.000Z,Because I'm such a Dune freak! https://t.co/UBmItK2Lw0,1467777757337767938,1463965141737824259
7176,7176,en,False,0,0,2,1,2021-12-03T16:07:01.000Z,Trying to read dune messiah but it is SO boring like.,1466801151693758469,1395189735455346698
3249,3249,en,False,0,0,2,0,2021-12-05T09:12:45.000Z,Just bought all 6 books in the #Dune cycle for £5.94 in @AmazonUK big deal @AmazonKindle - can't wait to read them...,1467421675327299591,1610227830
4426,4426,en,False,0,1,4,0,2021-12-04T21:21:42.000Z,Dune anime,1467242732640952325,970136817864503296
3691,3691,en,False,0,0,6,0,2021-12-05T04:04:13.000Z,"Alrighty folks here is my full review of DUNE, if you can get to this at the cinema I strongly recommend it https://t.co/R7jaGGe69i",1467344032560943104,87386850
5796,5796,en,False,0,2,12,2,2021-12-04T05:25:09.000Z,Seeing Dune this evening. Row B (!) extreme screen at Hoyts. Unsure how it could top Row C but I’m hopeful.,1467002009702187011,248150291
2682,2682,en,False,0,0,1,0,2021-12-05T16:48:55.000Z,"To me
DUNE feels like a campfire and a lazy and hot summer afternoon.
WHEEL OF TIME feels like rainforest and mist with a texture of some ancient stone.",1467536475365335041,1409806703080599559
1116,1116,en,False,0,0,0,0,2021-12-06T11:47:25.000Z,"The things I remember after watching #Dune

☑️Awesome helicopter design
☑️Some guy from Start Wars was in it
☑️Some other guy from #GOT was in it
☑️Some bald guy from the #MCU was in it
☑️The girlfriend from #Spiderman was in it
☑️Some unknown actor played the lead

🙃🤷🏽‍♂️#funfacts",1467822985100742658,247295704
6274,6274,en,False,0,0,0,0,2021-12-04T00:46:31.000Z,[Radarr] Imported: Dune (2021) [Bluray-1080p] https://t.co/9qZZ6tYII2,1466931891680935938,759114620829175808
5891,5891,en,False,0,0,0,0,2021-12-04T04:24:38.000Z,"I wanna buy Dune on Apple TV, but R199?! Yikes.",1466986781937750025,55481144
7551,7551,en,False,0,0,0,0,2021-12-03T12:30:41.000Z,Dune vibes https://t.co/uUQaiHRmNe,1466746711142187010,74854679
2232,2232,en,False,0,3,2,0,2021-12-05T21:20:31.000Z,"I’ve decided, on advice, to read Dune over Christmas https://t.co/90nXHj7266",1467604823323332615,1013660484
3743,3743,en,False,0,2,3,1,2021-12-05T03:31:15.000Z,princess irulan and paul in dune messiah https://t.co/Xe4n3nBIhv,1467335735678279681,1070022462379823104
5254,5254,en,False,0,2,3,0,2021-12-04T11:55:02.000Z,finally got to see Dune in the cinema tonight! That soundtrack was 😍😍,1467100125876998145,115604201
2559,2559,en,False,0,0,3,0,2021-12-05T18:05:02.000Z,"Finally got to see 'Dune'. I thought it looked and sounded great, as expected. Occasionally I struggled to see/hear/understand what was going on, but I mostly struggled to care 💁🏻‍♂️ The characters who made the biggest impression on me died.",1467555630248509442,1908793068
6258,6258,en,False,0,0,2,0,2021-12-04T00:55:56.000Z,I’m gonna go see Dune again this weekend!!,1466934260128878594,997170911953305600
575,575,en,False,1,1,14,0,2021-12-06T18:38:28.000Z,ya i like dune. dune community service as part of my probation for revealing myself on a playground last fall,1467926429451046917,1366585580549726212
414,414,en,False,0,0,0,0,2021-12-06T20:16:49.000Z,The latest Daily Bytes! https://t.co/vJLuxhWWaz Thanks to @recover2renew #india #dune,1467951181716758534,759734072587395074
4829,4829,en,False,0,0,4,0,2021-12-04T17:26:07.000Z,Wife is gonna bake this for me. This is how I know I found the one. #dune #shaihulud https://t.co/mouWQboRMV,1467183446049136645,423858070
3086,3086,en,False,0,1,0,0,2021-12-05T11:31:46.000Z,This dune movie is just sand in my eyes,1467456660583206915,228703316
7502,7502,en,False,1,0,2,0,2021-12-03T13:01:09.000Z,"Timothee Chalamet
#TimothéeChalamet #Dune https://t.co/Siasi8sTtx",1466754378631888902,1386040448041451520
2843,2843,en,False,0,0,2,0,2021-12-05T15:02:07.000Z,"Dune Was Shot on ALEXA LF, Transferred to 35mm Film, Then Scanned Back to Digital - Y.M.Cinema - News &amp; Insights on Digital Cinema https://t.co/wa80C8VMeW",1467509598043181056,19502977
1902,1902,en,False,0,3,1,0,2021-12-06T00:26:14.000Z,My ★★★★ review of Dune on @letterboxd: https://t.co/7BS9eXOkO9,1467651563237822464,1234576501716197381
1722,1722,en,False,0,1,0,0,2021-12-06T02:28:43.000Z,"Movie checklist: 
The last duel? ✅
Dune? ✅
Eyes of Tammy Faye? ✅
King Richard? ✅
Tick tick boom? ✅
French Dispatch? ✅
Venom 2? ✅
Eternals? ✅
Belfast? ✅",1467682384791408641,1078082557454008323
5007,5007,en,False,76,17,900,10,2021-12-04T15:20:57.000Z,These dresses deserved more screen time. #DuneMovie https://t.co/c0xniUnYWV,1467151947308441600,4464872069
3960,3960,en,False,0,0,0,0,2021-12-05T01:18:09.000Z,"#datenight at home #montrealsmokemeat #beefdip &amp; #dune in the #mancave Thanks to @calgarycoop &amp; @cineplexmovies #yycliving @ Calgary, Alberta https://t.co/0Yqgp6UMcy",1467302240314695681,63864849
2484,2484,en,False,0,0,0,0,2021-12-05T18:53:37.000Z,Heretics of Dune by Frank Herbert 1984 First Edition 1st Printing HBDJ   https://t.co/gw5QFT5agz via @eBay #FrankHerbert,1467567855642320906,2502068594
477,477,en,False,0,0,0,0,2021-12-06T19:41:51.000Z,"Top 10 of the year so far
1. Spencer
2. The French Dispatch
3. C’mon C’mon
4. Dune
5. Judas and the Black Messiah
6. Flee
7. The Mitchells vs The Machines
8. Drive My Car
9. Nine Days
10. Mass https://t.co/07epgDWpFg",1467942381660123136,1404970772196741121
4280,4280,en,False,0,0,4,0,2021-12-04T22:37:07.000Z,"Went for a Dune rewatch, this time in IMAX and oh boy, what an amazing audiovisual feast. Definitely worth it.",1467261711732428800,25358577
5045,5045,en,False,0,0,1,0,2021-12-04T14:56:36.000Z,"went to see dune yesterday with my bsf, now its one of my favourite movies",1467145820403388416,1236782844783005703
8454,8454,en,False,0,0,1,0,2021-12-03T02:14:09.000Z,"1. Dune
2. Evangelion 3.0+1.0 Thrice Upon A Time
3. The Green Knight https://t.co/xykAjgKry5 https://t.co/rcnEbgD9Jh",1466591556006203398,344882579
32,32,en,False,0,0,0,0,2021-12-06T23:35:02.000Z,What have you been reading lately? 📚 I've started the Dune series! (I LOVE fantasy/sci-fi). 🚀 - Liz https://t.co/flnMhgbeAz,1468001063001280512,26018285
5824,5824,en,False,0,0,0,0,2021-12-04T05:08:01.000Z,After watching the eternals which was amazing btw as well as dune. It's gotten my curious mind now on inventing my own big project!!!!! 😊,1466997697852764161,29856021
3023,3023,en,False,0,1,1,0,2021-12-05T12:41:19.000Z,Next Halloween I will be dressing up as Oscar Isaac as Leto Atreides in Dune.,1467474163271036932,1395284926593781761
4494,4494,en,False,0,1,0,1,2021-12-04T20:44:54.000Z,"I just read a huge, big time spoiler for Dune Part 2, thanks GOT Twitter 😐 https://t.co/NuaWhaxttp",1467233472989347845,3152881126
6302,6302,en,False,1,0,12,0,2021-12-04T00:30:06.000Z,"'Star Wars' and 'Dune' Literally Collided in a Random Desert -- https://t.co/2llwNqPq8D

#StarWars #Dune #Zendaya #TimotheeChalamet #DaisyRidley #TROS #Lucasfilm https://t.co/ZxZP1w50Sc",1466927759805009922,14228245
1908,1908,en,False,0,1,6,1,2021-12-06T00:21:18.000Z,just watched dune omg i loved it 😮,1467650318062088192,1172641372437979137
1285,1285,en,False,0,0,4,0,2021-12-06T08:28:43.000Z,Want dune messiah but the new covers r so ugly,1467772982638661632,765252978378940416
5201,5201,en,False,0,0,1,0,2021-12-04T12:42:03.000Z,"""Kwisatz Haderach"" sounds like an intense racial slur

#Dune #DuneMovie",1467111960550551565,2942257257
3588,3588,en,False,0,1,9,0,2021-12-05T05:00:12.000Z,I should be reading but I’ve spent the last 45 minutes thinking about Dune.,1467358119428857859,27336117
390,390,en,False,0,0,1,0,2021-12-06T20:31:17.000Z,Dune but instead it takes place on a dessert planet,1467954823794282499,23643559
7376,7376,en,False,0,1,0,0,2021-12-03T14:08:20.000Z,They should include the word Jihad in the next Dune movie. Stop being cowards. Also hire some Muslim actors.,1466771284918951936,22493135
757,757,en,False,0,0,0,0,2021-12-06T16:45:23.000Z,What Accounts For The Lasting Appeal Of 'Dune'? https://t.co/azjWXtmZXN via @Digg https://t.co/zUCtkoaB0n,1467897971777880066,1466073004400652297
2892,2892,en,False,15,0,167,1,2021-12-05T14:27:14.000Z,"""She’s [Lady Jessica] a woman with extreme powers in relation to a sisterhood that can manipulate and control the entire universe, so it’s about sedimenting that and pushing it deep inside your body, so that it’s kind of your fundamental state of being."" - Rebecca Ferguson #Dune https://t.co/8ztEYn7Fcm",1467500818731569159,3250087278
198,198,en,False,0,0,4,0,2021-12-06T22:12:04.000Z,dune was good!,1467980186910081039,1315683140216725504
3566,3566,en,False,0,0,0,0,2021-12-05T05:13:53.000Z,Dune will stream on HBO go on 9 december 😍 https://t.co/deCwohRKDP,1467361564873281539,1472246666
171,171,en,False,0,0,1,0,2021-12-06T22:24:03.000Z,"In my version of #Dune, Duncan Idaho is the Eunuch of House Atredes and is forced to wear the Cone of Shame. https://t.co/A5gj2Jc7nn",1467983201763217417,26872421
5569,5569,en,False,0,1,1,0,2021-12-04T08:08:09.000Z,NEWS FLASH @reyloschmeylo not seeing Dune tonight. Old Mate is being SLACK. So don't tell me anything! Even though I know...everything. 🤣,1467043031488495617,1299163149153701888
8041,8041,en,False,0,0,0,0,2021-12-03T06:38:27.000Z,"Greg King reviews Dune.

https://t.co/3APynG1k87",1466658069266374656,1362313421815902208
7214,7214,en,False,9,2,51,3,2021-12-03T15:49:25.000Z,"Dune fans are expressing their enthusiasm for the upcoming open-world multiplayer survival game based on Frank Herbert's sci-fi epic.

https://t.co/QoPBdpzUAf https://t.co/tTOaV3S84P",1466796725063098373,16031897
6331,6331,en,False,0,0,2,0,2021-12-04T00:11:22.000Z,"Plan for tonight: sushi, wine, and watching dune",1466923045960966152,955587670658502657
3945,3945,en,False,0,0,0,0,2021-12-05T01:33:29.000Z,"#Dune 2021 review - NEGROMANCER 2.0: Review: 2021 ""DUNE "" is Both Tremendous and Tedious https://t.co/jEnras0zcz",1467306097421819905,311219545
28,28,en,False,0,0,0,0,2021-12-06T23:38:25.000Z,Do I dare rewatch the 1984 Dune?,1468001915434946565,807169616896294912
867,867,en,False,0,0,2,0,2021-12-06T15:24:43.000Z,woke up thinking about dune imax. still might fucking throw up i am so excited. this is literally gonna get me through this week. dune imax.,1467877671170363393,803674736467255302
4745,4745,en,False,0,0,2,0,2021-12-04T18:18:46.000Z,I finished Dune and now I’m finally reading El laberinto de la soledad bc I’ve never finished it all the way through and now my Twitter is just gonna be 100% quotes from the book bc i forgot how good it was,1467196696341979139,135490162
8107,8107,en,False,2,0,10,0,2021-12-03T05:41:09.000Z,My thoughts on #Dune for anyone who's interested 😊 https://t.co/8DUlfkO28R,1466643647357599748,22331013
267,267,en,False,0,0,0,0,2021-12-06T21:37:49.000Z,"kpop
#GFvip #tzvip #rosmello #prelemi #gregorelli #squidgame #dispatchcouple #bbtvi21 #AFazenda #Dune #Eternals #Eternos #TXT 

https://t.co/54MSXkotmI https://t.co/UG0Os29DxM",1467971564834639875,1467963601298329609
7426,7426,en,False,0,0,0,0,2021-12-03T13:39:06.000Z,Plenty of frisson aka aesthetic chills watching  #Dune and an audible gasp at the scene from the trailer where paul and Jessica look over arakeen aflame with the ships hovering,1466763929212751874,18826503
4356,4356,en,False,0,0,0,0,2021-12-04T21:57:11.000Z,I just watched Dune (2021) https://t.co/kHOZFecQoT #trakt,1467251663492821000,44928994
3528,3528,en,False,0,2,4,0,2021-12-05T05:33:54.000Z,"whenever anyone mentions zendaya in relation to dune, i remember this video

https://t.co/NQTUV1IqRZ",1467366601293012993,116297007
6174,6174,en,False,2,0,0,0,2021-12-04T01:51:48.000Z,"Wait, Ridley Scott Almost Made His Own Dune Movie? Why He Says He Backed Out https://t.co/d4LMwEXDwy (#Siguemeytesigo) (#Followback) (#News) (#SDV)",1466948320652374019,1382677869554458626
